  0.0000000E+00     1   5.0000000E-01   1.0000000E-01   1.0000000E+00   3.6000000E+02   3.2697042E-06   2.0000000E+01
  0.0000000E+00     2   7.5000000E-01   2.0000000E-01   2.0000000E+00   2.3660469E-06   3.6000000E+02   0.0000000E+00
  0.0000000E+00     3   1.0000000E+00   2.0000000E-01   2.0000000E+00   1.6730478E-06   3.6000000E+02   0.0000000E+00
  5.0000000E+01     1   4.9478753E-01   5.8448938E-02   9.9227053E-01   2.3941095E+02   3.5928996E+02   2.0813803E+01
  5.0000000E+01     2   6.9864712E-01   4.7594519E-02   1.9004523E+00   6.2281403E+01   1.2994368E+00   3.5986302E+02
  5.0000000E+01     3   8.9464101E-01   1.3183036E-02   1.8238223E+00   1.6918015E+02   3.5942418E+02   8.7886400E-02
  1.0000000E+02     1   4.9286056E-01   3.4089362E-02   9.8712384E-01   2.8189803E+02   3.5910922E+02   2.1669924E+01
  1.0000000E+02     2   6.9476729E-01   1.2807895E-02   1.8117366E+00   6.9857880E+01   7.4510974E+00   3.5960157E+02
  1.0000000E+02     3   8.9161257E-01   1.0296267E-03   1.6617611E+00   2.9226621E+02   3.2424731E+02   9.8811634E-02
  1.5000000E+02     1   4.9201337E-01   2.0053878E-02   9.8301449E-01   1.7210647E+02   3.5964557E+02   2.2372836E+01
  1.5000000E+02     2   6.9355576E-01   3.8922658E-03   1.7268465E+00   2.4604749E+02   3.5591753E+02   3.5926047E+02
  1.5000000E+02     3   8.8898277E-01   4.0816376E-04   1.5143884E+00   3.0466956E+02   1.3978105E+02   1.7743994E-01
  2.0000000E+02     1   4.9155206E-01   1.1427467E-02   9.7876099E-01   1.6368330E+02   3.5951565E+02   2.3051547E+01
  2.0000000E+02     2   6.9247270E-01   1.6504554E-03   1.6458170E+00   1.2828728E+02   3.5405445E+02   3.5882245E+02
  2.0000000E+02     3   8.8642445E-01   4.6246376E-04   1.3802205E+00   2.1374572E+02   1.5270642E+02   3.2071284E-01
  2.5000000E+02     1   4.9121768E-01   6.7673485E-03   9.7427451E-01   2.1593710E+02   2.6974157E+00   2.3511874E+01
  2.5000000E+02     2   6.9140082E-01   6.2342850E-04   1.5673943E+00   3.0649566E+02   1.2630616E+02   3.5832084E+02
  2.5000000E+02     3   8.8393598E-01   4.2133242E-04   1.2581492E+00   6.2228501E+01   3.2003214E+02   5.0376769E-01
  3.0000000E+02     1   4.9090402E-01   3.9989614E-03   9.6706392E-01   3.2746672E+02   3.5778056E+02   2.4022259E+01
  3.0000000E+02     2   6.9041262E-01   8.2365127E-04   1.4934479E+00   8.0610879E+01   1.2218345E+01   3.5775029E+02
  3.0000000E+02     3   8.8139649E-01   3.8167644E-04   1.1474011E+00   3.0717518E+02   1.8446324E+02   7.2886932E-01
  3.5000000E+02     1   4.9062606E-01   2.1858584E-03   9.6655087E-01   1.1609102E+02   2.7621935E+00   2.4441060E+01
  3.5000000E+02     2   6.8945364E-01   7.2675293E-04   1.4198224E+00   7.9483224E+01   1.0254633E+02   3.5704233E+02
  3.5000000E+02     3   8.7876655E-01   3.8790575E-04   1.0466987E+00   5.2903981E+01   2.8166958E+02   1.0392798E+00
  4.0000000E+02     1   4.9037413E-01   1.1424205E-03   9.6017707E-01   3.1431506E+02   3.6258460E+00   2.4816710E+01
  4.0000000E+02     2   6.8836674E-01   7.6447941E-04   1.3512596E+00   3.3715543E+02   3.1486601E+00   3.5628669E+02
  4.0000000E+02     3   8.7640109E-01   3.4730049E-04   9.5506856E-01   8.9394948E+01   1.8164658E+02   1.3918560E+00
  4.5000000E+02     1   4.9006568E-01   8.9239172E-04   9.5438147E-01   1.9374375E+02   8.6172614E+00   2.4889925E+01
  4.5000000E+02     2   6.8739598E-01   7.6147538E-04   1.2839923E+00   2.6641026E+02   3.0114680E+02   3.5550812E+02
  4.5000000E+02     3   8.7387271E-01   3.4152178E-04   8.7221711E-01   1.7673060E+02   1.2430346E+02   1.8201404E+00
  5.0000000E+02     1   4.8979586E-01   5.4178819E-04   9.4891633E-01   1.3579768E+02   3.5587055E+02   2.4945480E+01
  5.0000000E+02     2   6.8637813E-01   7.2287536E-04   1.2196218E+00   3.5607482E+02   1.4752287E+02   3.5462387E+02
  5.0000000E+02     3   8.7143141E-01   3.2426194E-04   7.9680609E-01   1.0507984E+02   3.1968679E+02   2.3202355E+00
  5.5000000E+02     1   4.8953771E-01   2.6849655E-04   9.4200804E-01   8.4791706E+01   2.1183238E+01   2.4882025E+01
  5.5000000E+02     2   6.8543906E-01   6.7920907E-04   1.1577330E+00   1.2455058E+02   2.3858205E+01   3.5373501E+02
  5.5000000E+02     3   8.6886253E-01   3.7009002E-04   7.2870195E-01   8.6239128E+01   1.9611066E+02   2.8607214E+00
  6.0000000E+02     1   4.8920844E-01   3.3177017E-04   9.3550296E-01   1.2657288E+02   3.5860251E+02   2.4774609E+01
  6.0000000E+02     2   6.8451918E-01   5.2385906E-04   1.0977441E+00   1.4844171E+02   7.3528950E+01   3.5275247E+02
  6.0000000E+02     3   8.6649151E-01   3.0968472E-04   6.6696872E-01   3.5881264E+02   2.3516902E+02   3.4814923E+00
  6.5000000E+02     1   4.8894124E-01   2.6145292E-04   9.2867207E-01   2.2777619E+02   3.2157309E+02   2.4562635E+01
  6.5000000E+02     2   6.8339709E-01   6.6435363E-04   1.0404727E+00   3.5253086E+02   1.1544140E+01   3.5167896E+02
  6.5000000E+02     3   8.6409452E-01   3.2608370E-04   6.1122815E-01   9.9192746E+01   1.8076633E+02   4.1906765E+00
  7.0000000E+02     1   4.8866127E-01   1.0080316E-04   9.2151352E-01   5.4253288E+01   2.4421882E+02   2.4307034E+01
  7.0000000E+02     2   6.8248115E-01   6.0968693E-04   9.8528059E-01   2.1912460E+02   3.5578149E+02   3.5056083E+02
  7.0000000E+02     3   8.6156995E-01   3.7078626E-04   5.6066889E-01   2.6462334E+02   1.5584559E+02   4.9544160E+00
  7.5000000E+02     1   4.8843469E-01   1.4859200E-04   9.1377382E-01   3.4954623E+02   1.0304719E+02   2.3999348E+01
  7.5000000E+02     2   6.8152528E-01   5.9496989E-04   9.3206011E-01   8.5504119E+00   1.2577552E+02   3.4936803E+02
  7.5000000E+02     3   8.5911366E-01   3.2734306E-04   5.1538528E-01   3.2921168E+00   2.9256311E+02   5.7816409E+00
  8.0000000E+02     1   4.8811531E-01   1.0447525E-04   9.0604049E-01   2.1024803E+02   8.1500124E+01   2.3603956E+01
  8.0000000E+02     2   6.8053713E-01   5.6326413E-04   8.8055136E-01   6.2473901E+01   5.9828612E+01   3.4817522E+02
  8.0000000E+02     3   8.5674503E-01   3.4810570E-04   4.7432170E-01   3.8632397E+01   2.2783520E+02   6.6176975E+00
  8.5000000E+02     1   4.8783870E-01   1.6220935E-04   8.9813661E-01   1.3042643E+02   4.5507951E+01   2.3166792E+01
  8.5000000E+02     2   6.7959934E-01   6.3392983E-04   8.3218067E-01   1.4402560E+01   1.6457970E+02   3.4685517E+02
  8.5000000E+02     3   8.5431090E-01   3.3219260E-04   4.3704341E-01   1.4014413E+01   3.1848191E+02   7.5903120E+00
  9.0000000E+02     1   4.8757748E-01   1.6245318E-04   8.8983632E-01   2.6726752E+02   1.9796254E+02   2.2653515E+01
  9.0000000E+02     2   6.7859301E-01   6.7385356E-04   7.8390483E-01   2.3973196E+02   6.4508606E+01   3.4555446E+02
  9.0000000E+02     3   8.5196383E-01   3.6729559E-04   4.0399290E-01   2.7958519E+02   2.1491003E+02   8.4886425E+00
  9.5000000E+02     1   4.8729280E-01   1.4337628E-04   8.8130432E-01   1.6605672E+02   2.7353868E+02   2.2100097E+01
  9.5000000E+02     2   6.7759175E-01   7.0363492E-04   7.3898705E-01   1.8353310E+01   1.2002616E+02   3.4400601E+02
  9.5000000E+02     3   8.4966061E-01   2.9580512E-04   3.7402147E-01   1.1275894E+02   2.7976300E+02   9.6106027E+00
  1.0000000E+03     1   4.8699116E-01   5.9463417E-05   8.7287804E-01   2.7168099E+02   1.8738512E+02   2.1488075E+01
  1.0000000E+03     2   6.7684026E-01   2.9948724E-04   6.9891420E-01   2.0910309E+02   1.9203919E+02   3.4266345E+02
  1.0000000E+03     3   8.4719671E-01   1.9315922E-04   3.4520831E-01   3.9577456E+01   3.4759297E+02   1.0662067E+01
  1.0500000E+03     1   4.8672806E-01   2.2636048E-04   8.6399895E-01   1.6932071E+02   3.5436568E+02   2.0825129E+01
  1.0500000E+03     2   6.7569573E-01   7.0036591E-04   6.6178448E-01   1.5928614E+02   2.1426853E+02   3.4051723E+02
  1.0500000E+03     3   8.4484753E-01   3.4509522E-04   3.2083801E-01   1.0609985E+02   1.2000041E+01   1.2363885E+01
  1.1000000E+03     1   4.8645285E-01   2.1926135E-04   8.5492819E-01   3.3906442E+02   2.9442323E+02   2.0103961E+01
  1.1000000E+03     2   6.7470029E-01   7.4606035E-04   6.2182379E-01   3.4318276E+02   7.1092661E+01   3.3905517E+02
  1.1000000E+03     3   8.4257098E-01   3.4187333E-04   2.9863091E-01   8.5947951E+01   2.2110896E+02   1.3317227E+01
  1.1500000E+03     1   4.8617163E-01   1.6372605E-04   8.4583787E-01   8.8766025E+01   3.3969054E+02   1.9343497E+01
  1.1500000E+03     2   6.7378471E-01   6.7385740E-04   5.8272450E-01   2.6635799E+02   2.5780008E+02   3.3747223E+02
  1.1500000E+03     3   8.4013943E-01   3.5624224E-04   2.7895689E-01   1.8320314E+02   5.0497974E+01   1.4266372E+01
  1.2000000E+03     1   4.8592166E-01   4.7658789E-05   8.3641191E-01   5.4150382E+01   2.1448554E+02   1.8527536E+01
  1.2000000E+03     2   6.7282051E-01   6.4723577E-04   5.4490569E-01   2.4455346E+02   9.8545239E+01   3.3577003E+02
  1.2000000E+03     3   8.3788006E-01   3.9464052E-04   2.6152867E-01   1.2653034E+01   2.4586572E+02   1.5198563E+01
  1.2500000E+03     1   4.8562757E-01   2.0581091E-04   8.2700489E-01   2.3901871E+02   2.7501625E+02   1.7678669E+01
  1.2500000E+03     2   6.7193015E-01   6.8404247E-04   5.0926410E-01   3.1963724E+02   2.7174440E+02   3.3403037E+02
  1.2500000E+03     3   8.3539732E-01   3.8845054E-04   2.4542630E-01   3.2568112E+02   5.6097396E+01   1.6116523E+01
  1.3000000E+03     1   4.8534425E-01   2.0376887E-04   8.1733982E-01   8.2376706E+01   2.3239846E+00   1.6773787E+01
  1.3000000E+03     2   6.7092364E-01   7.6708640E-04   4.7519083E-01   2.9452441E+02   2.5443547E+02   3.3223994E+02
  1.3000000E+03     3   8.3313096E-01   3.7364496E-04   2.3083957E-01   2.0581319E+02   3.8199480E+01   1.6954840E+01
  1.3500000E+03     1   4.8507325E-01   2.6153140E-04   8.0747404E-01   2.8953356E+01   3.1681538E+01   1.5816995E+01
  1.3500000E+03     2   6.6998013E-01   6.5654518E-04   4.4243600E-01   1.5611002E+02   5.9947989E+01   3.3039831E+02
  1.3500000E+03     3   8.3084393E-01   3.7269787E-04   2.1757174E-01   1.4516319E+01   1.9105002E+02   1.7723380E+01
  1.4000000E+03     1   4.8481071E-01   2.5681102E-05   7.9766904E-01   2.0178624E+02   2.4008506E+02   1.4826696E+01
  1.4000000E+03     2   6.6939068E-01   3.7975631E-04   4.1111330E-01   3.2550861E+02   3.4719591E+02   3.2848202E+02
  1.4000000E+03     3   8.2832469E-01   2.3115563E-04   2.0548497E-01   1.5670320E+02   1.1020971E+02   1.8399219E+01
  1.4500000E+03     1   4.8450853E-01   1.8474929E-04   7.8755860E-01   2.1047048E+02   2.9796581E+02   1.3787640E+01
  1.4500000E+03     2   6.6850356E-01   5.8362456E-04   3.8111817E-01   3.5086654E+02   1.2825728E+02   3.2654872E+02
  1.4500000E+03     3   8.2602333E-01   2.4831204E-04   1.9432492E-01   1.7808954E+02   2.5031609E+02   1.8960531E+01
  1.5000000E+03     1   4.8423780E-01   3.1303218E-04   7.7742090E-01   1.8279218E+02   7.7568661E+01   1.2724776E+01
  1.5000000E+03     2   6.6719345E-01   6.8984379E-04   3.5269643E-01   1.8790859E+02   1.6759101E+02   3.2464534E+02
  1.5000000E+03     3   8.2391883E-01   4.2249701E-04   1.8381930E-01   4.2680389E+01   2.8773668E+02   1.9390474E+01
  1.5500000E+03     1   4.8397536E-01   3.6576682E-04   7.6717688E-01   1.5189032E+02   2.6574985E+02   1.1607549E+01
