  0.0000000E+00   1.000000000E-01   1.000000000E-01   1.000000000E+00   0.000000000E+00   0.000000000E+00   2.000000000E+01   3.000000000E+02
  1.0000000E-01   9.999994954E-02   9.999807071E-02   1.000006687E+00   5.843544964E+01   5.043705022E-04   2.000031211E+01   1.871374579E+02
  2.0000000E-01   9.999992861E-02   9.999942107E-02   1.000007408E+00   1.168718304E+02   4.153756646E-04   2.000042598E+01   7.430477045E+01
  3.0000000E-01   9.999987187E-02   9.999925645E-02   1.000012011E+00   1.753075162E+02   7.767511518E-04   2.000070266E+01   3.214707580E+02
  4.0000000E-01   9.999998580E-02   9.999772588E-02   1.000016516E+00   2.337440228E+02   1.844080142E-04   2.000093214E+01   2.086503255E+02
  5.0000000E-01   9.999993877E-02   9.999942315E-02   1.000017058E+00   2.921804815E+02   3.599998057E+02   2.000122210E+01   9.583054365E+01
  6.0000000E-01   9.999993689E-02   9.999940863E-02   1.000020489E+00   3.506156020E+02   1.065527067E-03   2.000124383E+01   3.429842091E+02
  7.0000000E-01   9.999986669E-02   9.999746305E-02   1.000023033E+00   4.905327437E+01   3.599992757E+02   2.000161441E+01   2.301522891E+02
  8.0000000E-01   9.999997133E-02   9.999785879E-02   1.000029599E+00   1.074882256E+02   1.300421469E-04   2.000194620E+01   1.172996685E+02
  9.0000000E-01   9.999996925E-02   9.999858018E-02   1.000029587E+00   1.659247439E+02   3.599999385E+02   2.000205451E+01   4.454621335E+00
  1.0000000E+00   9.999994752E-02   9.999823821E-02   1.000034322E+00   2.243608672E+02   2.093863377E-05   2.000225850E+01   2.516189499E+02
  1.1000000E+00   9.999992590E-02   9.999682398E-02   1.000039255E+00   2.827961842E+02   3.924941501E-04   2.000252846E+01   1.387806472E+02
  1.2000000E+00   9.999994214E-02   9.999805466E-02   1.000041242E+00   3.412335434E+02   3.599990607E+02   2.000289013E+01   2.595551098E+01
  1.3000000E+00   9.999994591E-02   9.999881498E-02   1.000043877E+00   3.966895992E+01   3.599999998E+02   2.000293896E+01   2.731434605E+02
  1.4000000E+00   9.999997801E-02   9.999635591E-02   1.000046059E+00   9.810568255E+01   3.599992173E+02   2.000332946E+01   1.603378102E+02
  1.5000000E+00   9.999990486E-02   9.999811274E-02   1.000051821E+00   1.565416275E+02   3.599990993E+02   2.000359993E+01   4.752330691E+01
  1.6000000E+00   9.999994044E-02   9.999864191E-02   1.000052373E+00   2.149775731E+02   3.599994940E+02   2.000366620E+01   2.946944675E+02
  1.7000000E+00   9.999998991E-02   9.999680141E-02   1.000058121E+00   2.734136296E+02   3.599996166E+02   2.000387077E+01   1.818442597E+02
  1.8000000E+00   9.999988670E-02   9.999672682E-02   1.000060862E+00   3.318489381E+02   2.518389558E-04   2.000413311E+01   6.899712794E+01
  1.9000000E+00   9.999990962E-02   9.999689889E-02   1.000063544E+00   3.028681254E+01   3.599982935E+02   2.000451993E+01   3.161609215E+02
  2.0000000E+00   9.999990682E-02   9.999846779E-02   1.000065446E+00   8.872247498E+01   3.599989833E+02   2.000454765E+01   2.033371402E+02
  2.1000000E+00   9.999998286E-02   9.999645968E-02   1.000069679E+00   1.471579213E+02   3.599993063E+02   2.000494115E+01   9.053830112E+01
  2.2000000E+00   9.999991433E-02   9.999707286E-02   1.000076021E+00   2.055948003E+02   3.599984087E+02   2.000522751E+01   3.377393997E+02
  2.3000000E+00   9.999991357E-02   9.999807244E-02   1.000075946E+00   2.640307750E+02   3.599986328E+02   2.000538236E+01   2.249278384E+02
  2.4000000E+00   9.999990399E-02   9.999622518E-02   1.000080614E+00   3.224663055E+02   3.599992776E+02   2.000555918E+01   1.121161646E+02
  2.5000000E+00   1.000000088E-01   9.999827066E-02   1.000083239E+00   2.090265426E+01   3.599988852E+02   2.000577596E+01   3.592838735E+02
  2.6000000E+00   9.999994462E-02   9.999674731E-02   1.000086434E+00   7.933960936E+01   3.599979648E+02   2.000611901E+01   2.464579854E+02
  2.7000000E+00   9.999992528E-02   9.999784402E-02   1.000088343E+00   1.377754697E+02   3.599985205E+02   2.000613714E+01   1.336376654E+02
  2.8000000E+00   9.999987294E-02   9.999715576E-02   1.000092573E+00   1.962109811E+02   3.599987927E+02   2.000654428E+01   2.081396987E+01
  2.9000000E+00   9.999996909E-02   9.999588408E-02   1.000098494E+00   2.546480471E+02   3.599976623E+02   2.000682903E+01   2.680201908E+02
  3.0000000E+00   9.999994276E-02   9.999781545E-02   1.000097906E+00   3.130840826E+02   3.599978098E+02   2.000699346E+01   1.552096798E+02
  3.1000000E+00   9.999994320E-02   9.999652148E-02   1.000103670E+00   1.151903795E+01   3.599990757E+02   2.000711336E+01   4.238839412E+01
  3.2000000E+00   9.999987202E-02   9.999681100E-02   1.000106839E+00   6.995662991E+01   3.599972396E+02   2.000746363E+01   2.895762033E+02
  3.3000000E+00   9.999997265E-02   9.999605019E-02   1.000110311E+00   1.283923283E+02   3.599974630E+02   2.000783180E+01   1.767397336E+02
  3.4000000E+00   9.999997590E-02   9.999680681E-02   1.000111486E+00   1.868284165E+02   3.599978271E+02   2.000783660E+01   6.391012090E+01
  3.5000000E+00   9.999990254E-02   9.999695568E-02   1.000115358E+00   2.452647002E+02   3.599976296E+02   2.000816824E+01   3.110870599E+02
  3.6000000E+00   9.999993871E-02   9.999514017E-02   1.000121053E+00   3.037006342E+02   3.599974778E+02   2.000841032E+01   1.982689786E+02
  3.7000000E+00   9.999994288E-02   9.999699665E-02   1.000121275E+00   2.137197260E+00   3.599971427E+02   2.000859905E+01   8.546391550E+01
  3.8000000E+00   9.999995627E-02   9.999653325E-02   1.000126196E+00   6.057230248E+01   3.599982894E+02   2.000871790E+01   3.326545134E+02
  3.9000000E+00   9.999993262E-02   9.999522046E-02   1.000127981E+00   1.190098362E+02   3.599966899E+02   2.000907123E+01   2.198483382E+02
  4.0000000E+00   9.999992116E-02   9.999613317E-02   1.000132396E+00   1.774454359E+02   3.599968244E+02   2.000943162E+01   1.070387521E+02
  4.1000000E+00   9.999994488E-02   9.999638109E-02   1.000134980E+00   2.358810413E+02   3.599975753E+02   2.000945462E+01   3.542062121E+02
  4.2000000E+00   1.000000189E-01   9.999466924E-02   1.000139957E+00   2.943181300E+02   3.599964571E+02   2.000984251E+01   2.413604259E+02
  4.3000000E+00   9.999989786E-02   9.999401455E-02   1.000144236E+00   3.527533744E+02   3.599971440E+02   2.001007141E+01   1.285102641E+02
  4.4000000E+00   9.999991217E-02   9.999587935E-02   1.000144313E+00   5.119062489E+01   3.599960375E+02   2.001031141E+01   1.566712940E+01
  4.5000000E+00   9.999990610E-02   9.999653906E-02   1.000147932E+00   1.096259615E+02   3.599970349E+02   2.001036670E+01   2.628418383E+02
  4.6000000E+00   1.000000195E-01   9.999441719E-02   1.000150232E+00   1.680621721E+02   3.599967308E+02   2.001066588E+01   1.500367909E+02
  4.7000000E+00   9.999991976E-02   9.999559683E-02   1.000155968E+00   2.264985899E+02   3.599962306E+02   2.001101639E+01   3.722931393E+01
  4.8000000E+00   9.999991584E-02   9.999604937E-02   1.000157419E+00   2.849341751E+02   3.599969460E+02   2.001109292E+01   2.844144985E+02
  4.9000000E+00   9.999989446E-02   9.999298005E-02   1.000161915E+00   3.433706164E+02   3.599964235E+02   2.001146177E+01   1.715808038E+02
  5.0000000E+00   9.999998880E-02   9.999495274E-02   1.000166427E+00   4.180624464E+01   3.599967557E+02   2.001164616E+01   5.871820886E+01
  5.1000000E+00   9.999994112E-02   9.999517426E-02   1.000167799E+00   1.002433332E+02   3.599957608E+02   2.001192452E+01   3.058816251E+02
  5.2000000E+00   9.999991639E-02   9.999557493E-02   1.000171492E+00   1.586790662E+02   3.599963588E+02   2.001200627E+01   1.930418568E+02
  5.3000000E+00   9.999992219E-02   9.999450835E-02   1.000173756E+00   2.171146083E+02   3.599964708E+02   2.001240224E+01   8.020629795E+01
  5.4000000E+00   9.999995621E-02   9.999459094E-02   1.000179281E+00   2.755519722E+02   3.599951634E+02   2.001271129E+01   3.273890556E+02
  5.5000000E+00   9.999994473E-02   9.999610316E-02   1.000179536E+00   3.339876521E+02   3.599958482E+02   2.001275326E+01   2.145471178E+02
  5.6000000E+00   9.999993917E-02   9.999373748E-02   1.000184847E+00   3.242314855E+01   3.599964628E+02   2.001300474E+01   1.017122530E+02
  5.7000000E+00   9.999990325E-02   9.999523645E-02   1.000189372E+00   9.085970658E+01   3.599956950E+02   2.001326525E+01   3.488741258E+02
  5.8000000E+00   9.999996203E-02   9.999457114E-02   1.000190682E+00   1.492961185E+02   3.599953977E+02   2.001355415E+01   2.360268123E+02
  5.9000000E+00   9.999997413E-02   9.999449090E-02   1.000193843E+00   2.077320646E+02   3.599958170E+02   2.001362065E+01   1.231877659E+02
  6.0000000E+00   9.999984435E-02   9.999526695E-02   1.000195733E+00   2.661676957E+02   3.599960186E+02   2.001401868E+01   1.034032484E+01
