  0.0000000E+00     1   5.0000000E-01   1.0000000E-01   0.0000000E+00   8.7610656E-06   1.9999989E+01   0.0000000E+00   3.2000001E+02
  0.0000000E+00     2   8.9000000E-01   2.0000000E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   3.4000000E+02
  5.0000000E+01     1   4.9997754E-01   9.9461686E-02   0.0000000E+00   1.5556310E+02   1.9904367E+01   0.0000000E+00   2.0685032E+02
  5.0000000E+01     2   8.8998537E-01   2.0000553E-01   0.0000000E+00   2.0100903E+02   1.0205072E-01   0.0000000E+00   2.2665264E+02
  1.0000000E+02     1   4.9996114E-01   9.9228746E-02   0.0000000E+00   3.1112953E+02   1.9826541E+01   0.0000000E+00   9.3645249E+01
  1.0000000E+02     2   8.8997041E-01   2.0012397E-01   0.0000000E+00   4.1991342E+01   2.2258744E-01   0.0000000E+00   1.1324920E+02
  1.5000000E+02     1   4.9997061E-01   9.8986056E-02   0.0000000E+00   1.0674888E+02   1.9607575E+01   0.0000000E+00   3.4073809E+02
  1.5000000E+02     2   8.8994178E-01   2.0011367E-01   0.0000000E+00   2.4300330E+02   3.4776110E-01   0.0000000E+00   3.5999790E+02
  2.0000000E+02     1   4.9998026E-01   9.8404857E-02   0.0000000E+00   2.6224340E+02   1.9463782E+01   0.0000000E+00   2.2784636E+02
  2.0000000E+02     2   8.8989434E-01   2.0023573E-01   0.0000000E+00   8.4051481E+01   4.5718430E-01   0.0000000E+00   2.4685296E+02
  2.5000000E+02     1   4.9999287E-01   9.8117107E-02   0.0000000E+00   5.7632994E+01   1.9323959E+01   0.0000000E+00   1.1512420E+02
  2.5000000E+02     2   8.8987223E-01   2.0025505E-01   0.0000000E+00   2.8510005E+02   6.0251024E-01   0.0000000E+00   1.3384565E+02
  3.0000000E+02     1   4.9996888E-01   9.7877345E-02   0.0000000E+00   2.1315820E+02   1.9121812E+01   0.0000000E+00   2.3385876E+00
  3.0000000E+02     2   8.8994923E-01   2.0031502E-01   0.0000000E+00   1.2615187E+02   7.1833582E-01   0.0000000E+00   2.0742064E+01
  3.5000000E+02     1   4.9996350E-01   9.7385181E-02   0.0000000E+00   8.7774902E+00   1.8952993E+01   0.0000000E+00   2.4929301E+02
  3.5000000E+02     2   8.8998574E-01   2.0045901E-01   0.0000000E+00   3.2715518E+02   8.3306286E-01   0.0000000E+00   2.6741294E+02
  4.0000000E+02     1   4.9999158E-01   9.6980907E-02   0.0000000E+00   1.6437080E+02   1.8812132E+01   0.0000000E+00   1.3621421E+02
  4.0000000E+02     2   8.8996409E-01   2.0041957E-01   0.0000000E+00   1.6813288E+02   9.7176206E-01   0.0000000E+00   1.5405458E+02
  4.5000000E+02     1   4.9996173E-01   9.6706839E-02   0.0000000E+00   3.2002116E+02   1.8663573E+01   0.0000000E+00   2.3057002E+01
  4.5000000E+02     2   8.9002656E-01   2.0062345E-01   0.0000000E+00   9.1221531E+00   1.0805003E+00   0.0000000E+00   4.0640075E+01
  5.0000000E+02     1   4.9997657E-01   9.6395523E-02   0.0000000E+00   1.1568481E+02   1.8357895E+01   0.0000000E+00   2.7030860E+02
  5.0000000E+02     2   8.8995515E-01   2.0054773E-01   0.0000000E+00   2.1013827E+02   1.2163336E+00   0.0000000E+00   2.8745017E+02
  5.5000000E+02     1   4.9997606E-01   9.5942005E-02   0.0000000E+00   2.7101015E+02   1.8277395E+01   0.0000000E+00   1.5753623E+02
  5.5000000E+02     2   8.8990739E-01   2.0067942E-01   0.0000000E+00   5.1218678E+01   1.3319094E+00   0.0000000E+00   1.7448172E+02
  6.0000000E+02     1   4.9996201E-01   9.5718479E-02   0.0000000E+00   6.6436115E+01   1.8173723E+01   0.0000000E+00   4.4650273E+01
  6.0000000E+02     2   8.8992777E-01   2.0075533E-01   0.0000000E+00   2.5226526E+02   1.4516535E+00   0.0000000E+00   6.1372343E+01
  6.5000000E+02     1   4.9996937E-01   9.5347241E-02   0.0000000E+00   2.2212177E+02   1.7824099E+01   0.0000000E+00   2.9199119E+02
  6.5000000E+02     2   8.8992721E-01   2.0078443E-01   0.0000000E+00   9.3296063E+01   1.5845169E+00   0.0000000E+00   3.0823077E+02
  7.0000000E+02     1   4.9996658E-01   9.4956339E-02   0.0000000E+00   1.7690826E+01   1.7735039E+01   0.0000000E+00   1.7881548E+02
  7.0000000E+02     2   8.8993796E-01   2.0087730E-01   0.0000000E+00   2.9429202E+02   1.6961755E+00   0.0000000E+00   1.9485435E+02
  7.5000000E+02     1   4.9996693E-01   9.4829950E-02   0.0000000E+00   1.7331439E+02   1.7610827E+01   0.0000000E+00   6.5638617E+01
  7.5000000E+02     2   8.8998521E-01   2.0084766E-01   0.0000000E+00   1.3527113E+02   1.8162001E+00   0.0000000E+00   8.1433244E+01
  8.0000000E+02     1   5.0000108E-01   9.4478856E-02   0.0000000E+00   3.2902422E+02   1.7277015E+01   0.0000000E+00   3.1288728E+02
  8.0000000E+02     2   8.9000307E-01   2.0099353E-01   0.0000000E+00   3.3628394E+02   1.9488264E+00   0.0000000E+00   3.2821547E+02
  8.5000000E+02     1   4.9997986E-01   9.4073579E-02   0.0000000E+00   1.2451636E+02   1.7136577E+01   0.0000000E+00   1.9998331E+02
  8.5000000E+02     2   8.8997155E-01   2.0094687E-01   0.0000000E+00   1.7732197E+02   2.0644506E+00   0.0000000E+00   2.1505544E+02
  9.0000000E+02     1   4.9997035E-01   9.3916362E-02   0.0000000E+00   2.7992172E+02   1.6962628E+01   0.0000000E+00   8.7325871E+01
  9.0000000E+02     2   8.8994924E-01   2.0104042E-01   0.0000000E+00   1.8399678E+01   2.1867436E+00   0.0000000E+00   1.0210176E+02
  9.5000000E+02     1   4.9997095E-01   9.3711213E-02   0.0000000E+00   7.5515413E+01   1.6699466E+01   0.0000000E+00   3.3458371E+02
  9.5000000E+02     2   8.8993078E-01   2.0106470E-01   0.0000000E+00   2.1943002E+02   2.3190038E+00   0.0000000E+00   3.4896417E+02
  1.0000000E+03     1   4.9998839E-01   9.3277789E-02   0.0000000E+00   2.3116447E+02   1.6513355E+01   0.0000000E+00   2.2153828E+02
  1.0000000E+03     2   8.8988147E-01   2.0110753E-01   0.0000000E+00   6.0437026E+01   2.4277029E+00   0.0000000E+00   2.3562393E+02
  1.0500000E+03     1   4.9998563E-01   9.2999651E-02   0.0000000E+00   2.6833049E+01   1.6305467E+01   0.0000000E+00   1.0851554E+02
  1.0500000E+03     2   8.8988810E-01   2.0118311E-01   0.0000000E+00   2.6139986E+02   2.5799058E+00   0.0000000E+00   1.2224110E+02
  1.1000000E+03     1   4.9996944E-01   9.2881764E-02   0.0000000E+00   1.8258949E+02   1.6045493E+01   0.0000000E+00   3.5548203E+02
  1.1000000E+03     2   8.8995798E-01   2.0118475E-01   0.0000000E+00   1.0238491E+02   2.6963404E+00   0.0000000E+00   8.8311864E+00
  1.1500000E+03     1   4.9996856E-01   9.2489722E-02   0.0000000E+00   3.3818056E+02   1.5804468E+01   0.0000000E+00   2.4268469E+02
