  0.0000000E+00   1.600000000E+00   2.000000000E-01   2.000000000E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00
  1.0000000E+01   1.546641338E+00   1.316061748E-01   1.961210651E+00   2.817532682E+01   5.957012849E-01   5.233923111E-02
  2.0000000E+01   1.522681692E+00   8.491067616E-02   1.929334749E+00   1.253686125E+02   3.599944140E+02   2.260842890E-01
  3.0000000E+01   1.513354492E+00   5.665678087E-02   1.897269420E+00   2.505593090E+02   7.442783873E-01   1.740920811E-01
  4.0000000E+01   1.509218438E+00   3.699436566E-02   1.869439929E+00   2.826856467E+01   2.045725380E+00   1.112228147E-01
  5.0000000E+01   1.506452611E+00   2.224703751E-02   1.841824859E+00   1.733999083E+02   2.174964891E+00   1.621272940E-01
  6.0000000E+01   1.505394863E+00   1.614230488E-02   1.814887951E+00   3.261708665E+02   3.584773470E+02   1.062611932E-01
  7.0000000E+01   1.504523361E+00   1.081170256E-02   1.788163297E+00   1.100310218E+02   6.115662280E+00   9.768242297E-02
  8.0000000E+01   1.503169424E+00   5.386307961E-03   1.761168279E+00   2.631888804E+02   6.064088064E+00   7.380808610E-02
  9.0000000E+01   1.502408719E+00   4.175613077E-03   1.735126845E+00   7.173320855E+01   3.521875715E+02   5.838123193E-02
  1.0000000E+02   1.501871192E+00   3.866477039E-03   1.709265258E+00   2.098582036E+02   1.025149903E+01   5.091267062E-02
  1.1000000E+02   1.500846991E+00   1.469642608E-03   1.684231549E+00   3.449987327E+02   3.267589922E+01   3.907089089E-02
  1.2000000E+02   1.500077855E+00   1.128218595E-03   1.659704265E+00   2.417085254E+02   2.949077134E+02   1.397385264E-02
  1.3000000E+02   1.499419481E+00   1.557995883E-03   1.635201183E+00   3.387599094E+02   3.581628749E+02   3.599881274E+02
  1.4000000E+02   1.498643328E+00   1.493405503E-03   1.611387003E+00   7.813258359E+01   6.054086814E+01   3.599552017E+02
  1.5000000E+02   1.498053533E+00   5.185481405E-04   1.587296673E+00   8.904877270E+01   2.127613014E+02   3.599177899E+02
  1.6000000E+02   1.497577786E+00   1.046486769E-03   1.563931343E+00   1.833131893E+02   2.829401781E+02   3.598882324E+02
  1.7000000E+02   1.497141115E+00   7.460346940E-04   1.540436955E+00   2.505508375E+02   2.144334424E+01   3.598481381E+02
  1.8000000E+02   1.496276403E+00   1.034572813E-03   1.517679252E+00   3.427217784E+02   9.640820037E+01   3.598245346E+02
  1.9000000E+02   1.495576334E+00   6.819810279E-04   1.494962120E+00   1.316535929E+01   2.345239591E+02   3.597830586E+02
  2.0000000E+02   1.494217466E+00   5.835403962E-04   1.472738136E+00   2.056353169E+02   2.120950335E+02   3.597538357E+02
  2.1000000E+02   1.494283668E+00   1.127874082E-03   1.451090821E+00   3.584371564E+02   2.306573904E+02   3.597015520E+02
  2.2000000E+02   1.493364007E+00   9.768985458E-04   1.429377296E+00   6.219793724E+01   3.394928964E+02   3.596741333E+02
  2.3000000E+02   1.492945982E+00   9.257994273E-04   1.408352721E+00   1.875075541E+02   2.814405783E+01   3.596259326E+02
  2.4000000E+02   1.491945115E+00   9.283520960E-04   1.387447991E+00   2.573617212E+02   1.336277245E+02   3.595990170E+02
  2.5000000E+02   1.490901065E+00   1.088676939E-03   1.366790254E+00   1.491431478E+01   1.928687505E+02   3.595388312E+02
  2.6000000E+02   1.490428442E+00   8.067041296E-04   1.346762392E+00   8.808284430E+01   2.978340938E+02   3.595084632E+02
  2.7000000E+02   1.490084328E+00   9.705395883E-04   1.326354437E+00   2.206059042E+02   3.447663759E+02   3.594558862E+02
  2.8000000E+02   1.489770420E+00   6.898142764E-04   1.307087390E+00   3.267261987E+02   5.938941553E+01   3.594051923E+02
  2.9000000E+02   1.488287075E+00   6.854895385E-04   1.287332108E+00   6.945935232E+01   1.388334183E+02   3.593679115E+02
  3.0000000E+02   1.487919997E+00   1.143647276E-03   1.268404181E+00   3.440224494E+02   4.805934197E+01   3.592769606E+02
  3.1000000E+02   1.487500886E+00   5.561509727E-04   1.249326202E+00   8.421533957E+01   1.327829392E+02   3.592425737E+02
  3.2000000E+02   1.486578402E+00   1.037777426E-03   1.230481368E+00   2.158837667E+02   1.873705656E+02   3.591698408E+02
  3.3000000E+02   1.485710133E+00   8.455875730E-04   1.212620075E+00   3.517189338E+02   2.391376043E+02   3.591107123E+02
  3.4000000E+02   1.484842507E+00   1.069245438E-03   1.194355550E+00   9.749019380E+01   3.223543975E+02   3.590686930E+02
  3.5000000E+02   1.484575516E+00   9.474206291E-04   1.176307604E+00   2.614274746E+02   3.488181651E+02   3.589913744E+02
  3.6000000E+02   1.484093021E+00   8.160844358E-04   1.159302262E+00   3.407736103E+00   7.857097282E+01   3.589231873E+02
  3.7000000E+02   1.483376555E+00   8.123934239E-04   1.141714827E+00   3.146876675E+02   3.205178841E+02   3.588663706E+02
  3.8000000E+02   1.482730692E+00   1.146404414E-03   1.124587080E+00   1.032085081E+02   6.414924862E+00   3.587844331E+02
  3.9000000E+02   1.481535790E+00   8.029575325E-04   1.108364417E+00   2.641818880E+02   4.122774979E+01   3.587200453E+02
  4.0000000E+02   1.480748756E+00   9.541130733E-04   1.091890877E+00   3.353240137E+01   1.090483184E+02   3.586895455E+02
  4.1000000E+02   1.480513063E+00   7.800932449E-04   1.074973632E+00   2.116795178E+02   1.294457682E+02   3.586372666E+02
  4.2000000E+02   1.480263844E+00   8.706173138E-04   1.058561333E+00   3.411371083E+02   1.998372001E+02   3.585491211E+02
  4.3000000E+02   1.479243366E+00   6.402591005E-04   1.043192877E+00   3.276678861E+02   5.469972711E+01   3.584460359E+02
  4.4000000E+02   1.478682860E+00   9.786794771E-04   1.027473301E+00   1.159176689E+02   1.090248943E+02   3.584014549E+02
  4.5000000E+02   1.477313503E+00   7.756596278E-04   1.011647813E+00   3.027552130E+02   1.261976374E+02   3.583296489E+02
  4.6000000E+02   1.476842404E+00   8.287149165E-04   9.962966838E-01   8.867393241E+01   1.857021762E+02   3.582349741E+02
  4.7000000E+02   1.476682980E+00   9.923738706E-04   9.816749529E-01   2.910004411E+02   1.900764635E+02   3.581411922E+02
  4.8000000E+02   1.475208193E+00   4.582396672E-04   9.676775094E-01   2.480265420E+02   8.119735196E+01   3.580615980E+02
  4.9000000E+02   1.475465032E+00   7.302523336E-04   9.529651497E-01   9.380801600E+01   8.487799174E+01   3.580252784E+02
  5.0000000E+02   1.474302522E+00   7.686746678E-04   9.381405211E-01   2.666225065E+02   1.228769187E+02   3.579712737E+02
  5.1000000E+02   1.473661439E+00   1.092331838E-03   9.234508511E-01   9.839468835E+01   1.433351229E+02   3.578844227E+02
  5.2000000E+02   1.473274780E+00   6.861911863E-04   9.093317394E-01   3.162546755E+02   1.390124951E+02   3.577791637E+02
  5.3000000E+02   1.472038063E+00   6.411439568E-04   8.956713060E-01   3.213199938E+02   3.490462975E+02   3.576323179E+02
  5.4000000E+02   1.471689055E+00   6.324545787E-04   8.824448799E-01   1.486674484E+02   1.804542766E+01   3.575400048E+02
  5.5000000E+02   1.470915681E+00   1.110894191E-03   8.694848774E-01   3.397109429E+02   4.471007570E+01   3.574519680E+02
  5.6000000E+02   1.470480385E+00   8.217413487E-04   8.568130225E-01   2.064167502E+02   3.704666074E+01   3.573641856E+02
  5.7000000E+02   1.469917606E+00   4.764114092E-04   8.445511394E-01   1.180249517E+01   9.198038881E+01   3.573007985E+02
  5.8000000E+02   1.469468873E+00   7.544627674E-04   8.321400359E-01   7.762912016E+01   2.479834037E+02   3.572532643E+02
  5.9000000E+02   1.468400219E+00   7.473096882E-04   8.194900218E-01   2.866888498E+02   2.619928459E+02   3.572145928E+02
  6.0000000E+02   1.467722936E+00   1.006471448E-03   8.069758612E-01   1.387651562E+02   2.744144814E+02   3.571559147E+02
  6.1000000E+02   1.467403645E+00   8.651531671E-04   7.949061463E-01   1.942823132E+01   2.595095062E+02   3.571011050E+02
  6.2000000E+02   1.466702132E+00   1.096104947E-03   7.827973133E-01   5.989257485E+01   8.633376455E+01   3.570584311E+02
  6.3000000E+02   1.465429751E+00   7.835530515E-04   7.706596718E-01   3.032315182E+02   7.152233569E+01   3.570191613E+02
  6.4000000E+02   1.464876648E+00   7.779324359E-04   7.589822111E-01   1.518909935E+02   9.283413880E+01   3.569521918E+02
  6.5000000E+02   1.464327989E+00   6.865842491E-04   7.478288062E-01   2.358401652E+01   9.239949910E+01   3.569042805E+02
  6.6000000E+02   1.463947617E+00   7.042606920E-04   7.367105132E-01   9.394436539E+01   2.547530061E+02   3.568535600E+02
  6.7000000E+02   1.462821103E+00   1.001323888E-03   7.257954501E-01   3.479167679E+02   2.348126355E+02   3.567797104E+02
  6.8000000E+02   1.462533949E+00   8.079639007E-04   7.154281779E-01   2.526747232E+02   2.055052808E+02   3.566862613E+02
  6.9000000E+02   1.461786322E+00   9.103390077E-04   7.052608239E-01   3.208612427E+02   1.429405865E+01   3.565517450E+02
  7.0000000E+02   1.461275911E+00   9.591825216E-04   6.945470495E-01   2.379455390E+02   3.353336245E+02   3.564248492E+02
  7.1000000E+02   1.460546095E+00   5.749331905E-04   6.840429296E-01   1.080277085E+02   3.448473487E+02   3.562696280E+02
  7.2000000E+02   1.460189668E+00   8.534026170E-04   6.733943958E-01   3.483773982E+02   3.453790354E+02   3.561669125E+02
