  0.0000000E+00   1.000000000E+00   2.000000000E-01   2.000000000E+00   1.673047831E-06   3.599999974E+02   0.000000000E+00
  1.0000000E+01   9.591705578E-01   1.193981751E-01   1.953250205E+00   1.297889113E+02   3.592079949E+02   1.795807182E-01
  2.0000000E+01   9.451114050E-01   7.057708740E-02   1.913210964E+00   4.658341884E+01   1.172105483E+00   7.228196435E-02
  3.0000000E+01   9.397236785E-01   4.248886245E-02   1.876558659E+00   2.472730824E+01   3.593156029E+02   8.388794628E-02
  4.0000000E+01   9.369497487E-01   2.972718953E-02   1.841390622E+00   2.551908248E+01   3.599456473E+02   8.868060897E-02
  5.0000000E+01   9.352733882E-01   1.959490986E-02   1.807174585E+00   3.009953364E+01   1.094552118E+01   8.768825309E-02
  6.0000000E+01   9.342615912E-01   9.228138773E-03   1.773747744E+00   3.747501497E+01   2.703330894E+01   8.132129569E-02
  7.0000000E+01   9.337068604E-01   5.504640577E-03   1.741203040E+00   6.610254864E+01   2.675360281E+01   7.973650329E-02
  8.0000000E+01   9.330252679E-01   7.390935245E-03   1.709101146E+00   1.179261787E+02   7.215270835E+00   8.473016340E-02
  9.0000000E+01   9.328167214E-01   8.260447286E-03   1.677406779E+00   1.374239796E+02   2.427388123E+01   9.081815264E-02
  1.0000000E+02   9.319745091E-01   6.786731855E-03   1.645986396E+00   1.389392181E+02   6.298352908E+01   8.467271350E-02
  1.1000000E+02   9.313996804E-01   4.979473700E-03   1.615664526E+00   1.480992715E+02   9.696886250E+01   6.343905874E-02
  1.2000000E+02   9.310868876E-01   2.809131224E-03   1.586054201E+00   2.378031096E+02   5.287714432E+01   6.332866170E-02
  1.3000000E+02   9.307166965E-01   5.956725567E-03   1.556703214E+00   3.113224540E+02   2.746721798E+01   6.403046798E-02
  1.4000000E+02   9.302694531E-01   6.804554550E-03   1.527436265E+00   3.248777672E+02   6.486134867E+01   6.674819198E-02
  1.5000000E+02   9.297754214E-01   4.733711440E-03   1.499290285E+00   3.574619604E+02   8.596789566E+01   5.558963766E-02
  1.6000000E+02   9.294234864E-01   3.905544029E-03   1.471735183E+00   1.341431989E+02   5.507903433E+00   8.346254034E-02
  1.7000000E+02   9.291683290E-01   6.839840013E-03   1.444522570E+00   1.946730035E+02   4.274925659E+00   9.503407779E-02
  1.8000000E+02   9.283868750E-01   3.066398082E-03   1.418037495E+00   2.470710862E+02   1.455620844E+01   8.689041887E-02
  1.9000000E+02   9.279078809E-01   3.147243981E-03   1.392456202E+00   6.060916580E+01   2.668029818E+02   9.162992798E-02
  2.0000000E+02   9.275155384E-01   5.071445244E-03   1.366241164E+00   9.752164985E+01   2.992149363E+02   8.298817060E-02
  2.1000000E+02   9.268241418E-01   2.524834250E-03   1.341184857E+00   1.638065368E+02   3.056537602E+02   8.097722252E-02
  2.2000000E+02   9.263461849E-01   5.618540603E-03   1.316056119E+00   3.353334133E+02   2.101835593E+02   1.004960709E-01
  2.3000000E+02   9.257728057E-01   5.480709953E-03   1.291673410E+00   4.494968539E+01   2.201255805E+02   1.107919691E-01
  2.4000000E+02   9.253634255E-01   1.439073561E-03   1.268154979E+00   1.934038335E+02   1.541429972E+02   1.478624617E-01
  2.5000000E+02   9.248681071E-01   5.300043844E-03   1.244904816E+00   2.759180150E+02   1.571763332E+02   1.471467321E-01
  2.6000000E+02   9.243748248E-01   4.854366761E-03   1.222475955E+00   3.405626582E+02   1.813161320E+02   1.699485485E-01
  2.7000000E+02   9.239531564E-01   3.737765820E-03   1.200059814E+00   1.545288498E+02   9.912663261E+01   1.499237445E-01
  2.8000000E+02   9.235411807E-01   6.228585088E-03   1.177891486E+00   2.432373564E+02   1.053141760E+02   1.529809063E-01
  2.9000000E+02   9.230276251E-01   1.648949671E-03   1.155905353E+00   3.498775433E+02   9.665519525E+01   1.487702497E-01
  3.0000000E+02   9.225534617E-01   4.527537009E-03   1.134252804E+00   1.488202182E+02   3.862506395E+01   1.835163002E-01
  3.1000000E+02   9.224589826E-01   4.334387665E-03   1.113295858E+00   2.255699412E+02   6.605682726E+01   1.973680142E-01
  3.2000000E+02   9.216730867E-01   3.518381526E-03   1.092774895E+00   5.263380700E+01   3.462319704E+02   2.388499618E-01
  3.3000000E+02   9.210379638E-01   5.507537284E-03   1.073414863E+00   1.574955800E+02   3.519596069E+02   2.615795211E-01
  3.4000000E+02   9.208643503E-01   1.824828023E-03   1.053800609E+00   3.319658534E+02   2.911921926E+02   2.519260424E-01
  3.5000000E+02   9.202318225E-01   4.678385522E-03   1.034314459E+00   8.747962682E+01   2.923291679E+02   2.561887145E-01
  3.6000000E+02   9.196251343E-01   2.283407840E-03   1.015291882E+00   1.936427540E+02   3.060253136E+02   2.559670454E-01
  3.7000000E+02   9.193441581E-01   5.452112584E-03   9.961594419E-01   3.054110486E+01   2.321637385E+02   2.665267353E-01
  3.8000000E+02   9.188292620E-01   3.496638537E-03   9.774201341E-01   1.470307193E+02   2.418098908E+02   3.021078448E-01
  3.9000000E+02   9.182455103E-01   4.542138183E-03   9.595590312E-01   3.494951631E+02   1.684098182E+02   3.481442030E-01
  4.0000000E+02   9.178220785E-01   3.954416957E-03   9.423496920E-01   8.744758727E+01   2.027468955E+02   3.946989635E-01
  4.1000000E+02   9.174394092E-01   3.639985023E-03   9.253157418E-01   2.911442259E+02   1.342597005E+02   4.125260587E-01
  4.2000000E+02   9.169284170E-01   4.869216227E-03   9.085569723E-01   5.340044028E+01   1.504757756E+02   4.092978019E-01
  4.3000000E+02   9.163824921E-01   3.529498715E-03   8.918949062E-01   2.760283148E+02   6.950327841E+01   4.119874593E-01
  4.4000000E+02   9.160485367E-01   4.034763832E-03   8.751180465E-01   4.006833691E+01   9.013467372E+01   4.119459441E-01
  4.5000000E+02   9.154640067E-01   3.018460505E-03   8.585560284E-01   2.518787970E+02   2.591417345E+01   4.451464408E-01
  4.6000000E+02   9.150447790E-01   5.183599451E-03   8.425445042E-01   1.984891666E+01   4.881133684E+01   5.101345638E-01
  4.7000000E+02   9.145828162E-01   4.121855324E-03   8.273243007E-01   2.422364810E+02   3.403188880E+02   5.781690815E-01
  4.8000000E+02   9.141595571E-01   3.914495462E-03   8.126589768E-01   2.760158631E+01   3.520659640E+02   6.090824004E-01
  4.9000000E+02   9.136580027E-01   3.029391577E-03   7.982724111E-01   2.611621863E+02   2.786691202E+02   6.265893568E-01
  5.0000000E+02   9.133000752E-01   3.629161208E-03   7.836765658E-01   2.078261312E+01   3.222618112E+02   6.148784450E-01
  5.1000000E+02   9.126947598E-01   5.028727202E-03   7.690031417E-01   2.565617548E+02   2.527420314E+02   6.225235259E-01
  5.2000000E+02   9.122824391E-01   3.890141127E-03   7.544692981E-01   6.508567880E+01   2.538084514E+02   6.674087945E-01
  5.3000000E+02   9.119447936E-01   5.023754047E-03   7.404657689E-01   2.974730558E+02   1.938809585E+02   7.330555758E-01
  5.4000000E+02   9.114804936E-01   1.344257393E-03   7.270457369E-01   1.076589128E+02   1.991947096E+02   7.935739759E-01
