  0.0000000E+00   7.500000000E-01   2.000000000E-01   2.000000000E+00   2.366046934E-06   3.599999964E+02   0.000000000E+00
  1.0000000E+01   7.321098012E-01   1.496342221E-01   1.973708728E+00   2.537234176E+02   2.781780286E-01   3.361418585E-02
  2.0000000E+01   7.226226534E-01   1.109534416E-01   1.951478928E+00   3.007821606E+02   1.163554114E+00   3.599637778E+02
  3.0000000E+01   7.179020119E-01   8.034897877E-02   1.931669868E+00   7.191918936E+01   1.101944671E+00   3.599284446E+02
  4.0000000E+01   7.154040957E-01   5.823559148E-02   1.912158163E+00   2.489726684E+02   3.590984647E+02   3.599022110E+02
  5.0000000E+01   7.139430054E-01   4.157104169E-02   1.894081595E+00   9.102501423E+01   3.557242546E+02   3.598529455E+02
  6.0000000E+01   7.131437357E-01   2.941497303E-02   1.876031929E+00   3.078661634E+02   3.512388112E+02   3.598117883E+02
  7.0000000E+01   7.126453047E-01   2.058795553E-02   1.858560299E+00   1.791720750E+02   3.403895534E+02   3.597807372E+02
  8.0000000E+01   7.122521926E-01   1.530255572E-02   1.841080503E+00   5.754919622E+01   3.280147484E+02   3.597313860E+02
  9.0000000E+01   7.117921511E-01   1.219960037E-02   1.824063637E+00   3.093733503E+02   3.073652198E+02   3.596805650E+02
  1.0000000E+02   7.113273765E-01   1.145174666E-02   1.807299150E+00   2.049942830E+02   2.888759861E+02   3.596356680E+02
  1.1000000E+02   7.108325520E-01   1.269648560E-02   1.790329443E+00   1.006303972E+02   2.766863818E+02   3.595859383E+02
  1.2000000E+02   7.103525068E-01   1.278976044E-02   1.773792481E+00   3.585592733E+02   2.686818869E+02   3.595293011E+02
  1.3000000E+02   7.098467175E-01   1.399829338E-02   1.757561964E+00   2.640642518E+02   2.595992854E+02   3.594747768E+02
  1.4000000E+02   7.091660335E-01   1.489790454E-02   1.741348503E+00   1.763685801E+02   2.509671818E+02   3.594032033E+02
  1.5000000E+02   7.086709947E-01   1.419875596E-02   1.725436859E+00   9.501291437E+01   2.433406850E+02   3.593322720E+02
  1.6000000E+02   7.081926707E-01   1.380683555E-02   1.709309867E+00   2.750392071E+01   2.281504776E+02   3.592287457E+02
  1.7000000E+02   7.078317839E-01   1.270141307E-02   1.692939925E+00   3.258646044E+02   2.131154483E+02   3.591422826E+02
  1.8000000E+02   7.073386218E-01   1.106438462E-02   1.676227784E+00   2.732544500E+02   1.946074213E+02   3.590520479E+02
  1.9000000E+02   7.069805404E-01   9.505088263E-03   1.659657611E+00   2.347860495E+02   1.663003787E+02   3.589879260E+02
  2.0000000E+02   7.066290593E-01   8.428169816E-03   1.644148819E+00   1.968219314E+02   1.417251771E+02   3.589263470E+02
  2.1000000E+02   7.064576690E-01   7.490447708E-03   1.629056127E+00   1.703445109E+02   1.096342979E+02   3.588382813E+02
  2.2000000E+02   7.060786116E-01   7.756405270E-03   1.614027266E+00   1.512074336E+02   7.396070586E+01   3.587325596E+02
  2.3000000E+02   7.056974955E-01   8.119608125E-03   1.598989970E+00   1.229816569E+02   5.208758581E+01   3.586200658E+02
  2.4000000E+02   7.053703305E-01   8.759237000E-03   1.583444701E+00   1.049919728E+02   2.462047906E+01   3.584850507E+02
  2.5000000E+02   7.050925134E-01   9.769078573E-03   1.567353780E+00   8.643493257E+01   2.214127221E+00   3.583597511E+02
  2.6000000E+02   7.046095744E-01   9.843315150E-03   1.551551797E+00   6.721827026E+01   3.456349851E+02   3.582671969E+02
  2.7000000E+02   7.042225714E-01   1.021210486E-02   1.536108457E+00   6.008936971E+01   3.216975677E+02   3.581854795E+02
  2.8000000E+02   7.040056248E-01   1.051529600E-02   1.521578983E+00   5.390699692E+01   3.018699587E+02   3.581052577E+02
  2.9000000E+02   7.034295357E-01   9.863185037E-03   1.507589179E+00   5.238696420E+01   2.826773455E+02   3.580149709E+02
  3.0000000E+02   7.030519680E-01   9.982216896E-03   1.493954124E+00   6.280100911E+01   2.562038474E+02   3.578835207E+02
  3.1000000E+02   7.028374281E-01   9.800938596E-03   1.479763265E+00   7.275198222E+01   2.350329191E+02   3.577269782E+02
  3.2000000E+02   7.023491336E-01   9.029415805E-03   1.465128561E+00   8.924132491E+01   2.118208896E+02   3.575835068E+02
